detected,status,numberOfTestsRun,sourceFile,mutatedClass,mutatedMethod,methodDescription,lineNumber,mutator,indexes,blocks,killingTest,description,project,version,target_mode,source_xml,local_index,killed,mutant_id
True,KILLED,1,ArrayUtils.java,org.apache.commons.lang3.ArrayUtils,isNotEmpty,([J)Z,3344,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,,,org.apache.commons.lang3.ArrayUtilsTest.testIsNotEmptyPrimitives(org.apache.commons.lang3.ArrayUtilsTest),negated conditional,Lang,10f,full,/kaggle/working/results_full20/pit_reports/Lang_10f/pit-reports/mutations.xml,1587,True,Lang_10f_full_1587
True,KILLED,1,StringUtils.java,org.apache.commons.lang3.StringUtils,containsNone,(Ljava/lang/CharSequence;[C)Z,1725,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,,,org.apache.commons.lang3.StringUtilsEqualsIndexOfTest.testContainsNone_StringWithBadSupplementaryChars(org.apache.commons.lang3.StringUtilsEqualsIndexOfTest),negated conditional,Lang,10f,full,/kaggle/working/results_full20/pit_reports/Lang_10f/pit-reports/mutations.xml,159,True,Lang_10f_full_159
True,KILLED,1,ArrayUtils.java,org.apache.commons.lang3.ArrayUtils,isNotEmpty,([Ljava/lang/Object;)Z,3333,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,,,org.apache.commons.lang3.ArrayUtilsTest.testIsNotEmptyObject(org.apache.commons.lang3.ArrayUtilsTest),negated conditional,Lang,10f,full,/kaggle/working/results_full20/pit_reports/Lang_10f/pit-reports/mutations.xml,1591,True,Lang_10f_full_1591
True,KILLED,1,ArrayUtils.java,org.apache.commons.lang3.ArrayUtils,isNotEmpty,([S)Z,3366,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,,,org.apache.commons.lang3.ArrayUtilsTest.testIsNotEmptyPrimitives(org.apache.commons.lang3.ArrayUtilsTest),negated conditional,Lang,10f,full,/kaggle/working/results_full20/pit_reports/Lang_10f/pit-reports/mutations.xml,1593,True,Lang_10f_full_1593
True,KILLED,1,ArrayUtils.java,org.apache.commons.lang3.ArrayUtils,isSameLength,([B[B)Z,1285,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,,,org.apache.commons.lang3.ArrayUtilsTest.testSameLengthByte(org.apache.commons.lang3.ArrayUtilsTest),negated conditional,Lang,10f,full,/kaggle/working/results_full20/pit_reports/Lang_10f/pit-reports/mutations.xml,1602,True,Lang_10f_full_1602
True,KILLED,1,ArrayUtils.java,org.apache.commons.lang3.ArrayUtils,isSameLength,([D[D)Z,1303,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,,,org.apache.commons.lang3.ArrayUtilsTest.testSameLengthDouble(org.apache.commons.lang3.ArrayUtilsTest),negated conditional,Lang,10f,full,/kaggle/working/results_full20/pit_reports/Lang_10f/pit-reports/mutations.xml,1635,True,Lang_10f_full_1635
True,KILLED,1,ArrayUtils.java,org.apache.commons.lang3.ArrayUtils,isSameLength,([F[F)Z,1321,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,,,org.apache.commons.lang3.ArrayUtilsTest.testSameLengthFloat(org.apache.commons.lang3.ArrayUtilsTest),negated conditional,Lang,10f,full,/kaggle/working/results_full20/pit_reports/Lang_10f/pit-reports/mutations.xml,1641,True,Lang_10f_full_1641
True,KILLED,1,ArrayUtils.java,org.apache.commons.lang3.ArrayUtils,isSameLength,([F[F)Z,1321,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,,,org.apache.commons.lang3.ArrayUtilsTest.testSameLengthFloat(org.apache.commons.lang3.ArrayUtilsTest),negated conditional,Lang,10f,full,/kaggle/working/results_full20/pit_reports/Lang_10f/pit-reports/mutations.xml,1648,True,Lang_10f_full_1648
True,KILLED,1,StringUtils.java,org.apache.commons.lang3.StringUtils,containsNone,(Ljava/lang/CharSequence;[C)Z,1737,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,,,org.apache.commons.lang3.StringUtilsEqualsIndexOfTest.testContainsNone_StringWithBadSupplementaryChars(org.apache.commons.lang3.StringUtilsEqualsIndexOfTest),negated conditional,Lang,10f,full,/kaggle/working/results_full20/pit_reports/Lang_10f/pit-reports/mutations.xml,165,True,Lang_10f_full_165
True,KILLED,1,ArrayUtils.java,org.apache.commons.lang3.ArrayUtils,isSameLength,([J[J)Z,1213,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,,,org.apache.commons.lang3.ArrayUtilsTest.testSameLengthLong(org.apache.commons.lang3.ArrayUtilsTest),negated conditional,Lang,10f,full,/kaggle/working/results_full20/pit_reports/Lang_10f/pit-reports/mutations.xml,1671,True,Lang_10f_full_1671
True,KILLED,1,ArrayUtils.java,org.apache.commons.lang3.ArrayUtils,isSameLength,([Ljava/lang/Object;[Ljava/lang/Object;)Z,1195,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,,,org.apache.commons.lang3.ArrayUtilsTest.testSameLength(org.apache.commons.lang3.ArrayUtilsTest),negated conditional,Lang,10f,full,/kaggle/working/results_full20/pit_reports/Lang_10f/pit-reports/mutations.xml,1680,True,Lang_10f_full_1680
True,KILLED,1,ArrayUtils.java,org.apache.commons.lang3.ArrayUtils,isSameLength,([Ljava/lang/Object;[Ljava/lang/Object;)Z,1195,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,,,org.apache.commons.lang3.ArrayUtilsTest.testSameLength(org.apache.commons.lang3.ArrayUtilsTest),negated conditional,Lang,10f,full,/kaggle/working/results_full20/pit_reports/Lang_10f/pit-reports/mutations.xml,1687,True,Lang_10f_full_1687
True,KILLED,1,ArrayUtils.java,org.apache.commons.lang3.ArrayUtils,isSameLength,([S[S)Z,1249,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,,,org.apache.commons.lang3.ArrayUtilsTest.testSameLengthShort(org.apache.commons.lang3.ArrayUtilsTest),negated conditional,Lang,10f,full,/kaggle/working/results_full20/pit_reports/Lang_10f/pit-reports/mutations.xml,1696,True,Lang_10f_full_1696
True,KILLED,1,StringUtils.java,org.apache.commons.lang3.StringUtils,abbreviate,(Ljava/lang/String;II)Ljava/lang/String;,5646,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,,,org.apache.commons.lang3.StringUtilsTest.testAbbreviate_StringIntInt(org.apache.commons.lang3.StringUtilsTest),Replaced integer subtraction with addition,Lang,10f,full,/kaggle/working/results_full20/pit_reports/Lang_10f/pit-reports/mutations.xml,17,True,Lang_10f_full_17
True,KILLED,1,ArrayUtils.java,org.apache.commons.lang3.ArrayUtils,isSameLength,([Z[Z)Z,1339,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,,,org.apache.commons.lang3.ArrayUtilsTest.testSameLengthBoolean(org.apache.commons.lang3.ArrayUtilsTest),changed conditional boundary,Lang,10f,full,/kaggle/working/results_full20/pit_reports/Lang_10f/pit-reports/mutations.xml,1704,True,Lang_10f_full_1704
True,KILLED,1,ArrayUtils.java,org.apache.commons.lang3.ArrayUtils,isSameLength,([Z[Z)Z,1339,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,,,org.apache.commons.lang3.ArrayUtilsTest.testSameLengthBoolean(org.apache.commons.lang3.ArrayUtilsTest),negated conditional,Lang,10f,full,/kaggle/working/results_full20/pit_reports/Lang_10f/pit-reports/mutations.xml,1706,True,Lang_10f_full_1706
True,KILLED,1,ArrayUtils.java,org.apache.commons.lang3.ArrayUtils,isSameType,(Ljava/lang/Object;Ljava/lang/Object;)Z,1385,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,,,org.apache.commons.lang3.ArrayUtilsTest.testSameType(org.apache.commons.lang3.ArrayUtilsTest),negated conditional,Lang,10f,full,/kaggle/working/results_full20/pit_reports/Lang_10f/pit-reports/mutations.xml,1717,True,Lang_10f_full_1717
True,KILLED,1,StringUtils.java,org.apache.commons.lang3.StringUtils,containsNone,(Ljava/lang/CharSequence;[C)Z,1746,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,,,org.apache.commons.lang3.StringUtilsEqualsIndexOfTest.testContainsNone_CharArray(org.apache.commons.lang3.StringUtilsEqualsIndexOfTest),replaced boolean return with true for org/apache/commons/lang3/StringUtils::containsNone,Lang,10f,full,/kaggle/working/results_full20/pit_reports/Lang_10f/pit-reports/mutations.xml,172,True,Lang_10f_full_172
True,KILLED,1,ArrayUtils.java,org.apache.commons.lang3.ArrayUtils,lastIndexOf,([BB)I,2197,org.pitest.mutationtest.engine.gregor.mutators.returns.PrimitiveReturnsMutator,,,org.apache.commons.lang3.ArrayUtilsTest.testLastIndexOfByteWithStartIndex(org.apache.commons.lang3.ArrayUtilsTest),replaced int return with 0 for org/apache/commons/lang3/ArrayUtils::lastIndexOf,Lang,10f,full,/kaggle/working/results_full20/pit_reports/Lang_10f/pit-reports/mutations.xml,1720,True,Lang_10f_full_1720
True,KILLED,1,ArrayUtils.java,org.apache.commons.lang3.ArrayUtils,lastIndexOf,([BBI)I,2216,org.pitest.mutationtest.engine.gregor.mutators.returns.PrimitiveReturnsMutator,,,org.apache.commons.lang3.ArrayUtilsTest.testLastIndexOfByteWithStartIndex(org.apache.commons.lang3.ArrayUtilsTest),replaced int return with 0 for org/apache/commons/lang3/ArrayUtils::lastIndexOf,Lang,10f,full,/kaggle/working/results_full20/pit_reports/Lang_10f/pit-reports/mutations.xml,1730,True,Lang_10f_full_1730
True,KILLED,1,ArrayUtils.java,org.apache.commons.lang3.ArrayUtils,lastIndexOf,([DDI)I,2389,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,,,org.apache.commons.lang3.ArrayUtilsTest.testLastIndexOfDouble(org.apache.commons.lang3.ArrayUtilsTest),negated conditional,Lang,10f,full,/kaggle/working/results_full20/pit_reports/Lang_10f/pit-reports/mutations.xml,1755,True,Lang_10f_full_1755
True,KILLED,1,ArrayUtils.java,org.apache.commons.lang3.ArrayUtils,lastIndexOf,([DDI)I,2399,org.pitest.mutationtest.engine.gregor.mutators.returns.PrimitiveReturnsMutator,,,org.apache.commons.lang3.ArrayUtilsTest.testLastIndexOfDouble(org.apache.commons.lang3.ArrayUtilsTest),replaced int return with 0 for org/apache/commons/lang3/ArrayUtils::lastIndexOf,Lang,10f,full,/kaggle/working/results_full20/pit_reports/Lang_10f/pit-reports/mutations.xml,1762,True,Lang_10f_full_1762
True,KILLED,1,StringUtils.java,org.apache.commons.lang3.StringUtils,containsOnly,(Ljava/lang/CharSequence;Ljava/lang/String;)Z,1696,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,,,org.apache.commons.lang3.StringUtilsEqualsIndexOfTest.testContainsOnly_String(org.apache.commons.lang3.StringUtilsEqualsIndexOfTest),replaced boolean return with true for org/apache/commons/lang3/StringUtils::containsOnly,Lang,10f,full,/kaggle/working/results_full20/pit_reports/Lang_10f/pit-reports/mutations.xml,177,True,Lang_10f_full_177
True,KILLED,1,ArrayUtils.java,org.apache.commons.lang3.ArrayUtils,lastIndexOf,([DDID)I,2420,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,,,org.apache.commons.lang3.ArrayUtilsTest.testLastIndexOfDoubleTolerance(org.apache.commons.lang3.ArrayUtilsTest),negated conditional,Lang,10f,full,/kaggle/working/results_full20/pit_reports/Lang_10f/pit-reports/mutations.xml,1771,True,Lang_10f_full_1771
True,KILLED,1,ArrayUtils.java,org.apache.commons.lang3.ArrayUtils,lastIndexOf,([DDID)I,2425,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,,,org.apache.commons.lang3.ArrayUtilsTest.testLastIndexOfDoubleTolerance(org.apache.commons.lang3.ArrayUtilsTest),negated conditional,Lang,10f,full,/kaggle/working/results_full20/pit_reports/Lang_10f/pit-reports/mutations.xml,1773,True,Lang_10f_full_1773
True,KILLED,1,ArrayUtils.java,org.apache.commons.lang3.ArrayUtils,lastIndexOf,([FFI)I,2546,org.pitest.mutationtest.engine.gregor.mutators.returns.PrimitiveReturnsMutator,,,org.apache.commons.lang3.ArrayUtilsTest.testLastIndexOfFloatWithStartIndex(org.apache.commons.lang3.ArrayUtilsTest),replaced int return with 0 for org/apache/commons/lang3/ArrayUtils::lastIndexOf,Lang,10f,full,/kaggle/working/results_full20/pit_reports/Lang_10f/pit-reports/mutations.xml,1792,True,Lang_10f_full_1792
True,KILLED,1,ArrayUtils.java,org.apache.commons.lang3.ArrayUtils,lastIndexOf,([III)I,1904,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,,,org.apache.commons.lang3.ArrayUtilsTest.testLastIndexOfInt(org.apache.commons.lang3.ArrayUtilsTest),negated conditional,Lang,10f,full,/kaggle/working/results_full20/pit_reports/Lang_10f/pit-reports/mutations.xml,1801,True,Lang_10f_full_1801
True,KILLED,1,ArrayUtils.java,org.apache.commons.lang3.ArrayUtils,lastIndexOf,([JJI)I,1803,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,,,org.apache.commons.lang3.ArrayUtilsTest.testLastIndexOfLong(org.apache.commons.lang3.ArrayUtilsTest),negated conditional,Lang,10f,full,/kaggle/working/results_full20/pit_reports/Lang_10f/pit-reports/mutations.xml,1816,True,Lang_10f_full_1816
True,KILLED,1,StringUtils.java,org.apache.commons.lang3.StringUtils,containsOnly,(Ljava/lang/CharSequence;[C)Z,1666,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,,,org.apache.commons.lang3.StringUtilsTest.testRepeat_StringInt(org.apache.commons.lang3.StringUtilsTest),negated conditional,Lang,10f,full,/kaggle/working/results_full20/pit_reports/Lang_10f/pit-reports/mutations.xml,182,True,Lang_10f_full_182
True,KILLED,1,ArrayUtils.java,org.apache.commons.lang3.ArrayUtils,lastIndexOf,([JJI)I,1808,org.pitest.mutationtest.engine.gregor.mutators.returns.PrimitiveReturnsMutator,,,org.apache.commons.lang3.ArrayUtilsTest.testLastIndexOfLong(org.apache.commons.lang3.ArrayUtilsTest),replaced int return with 0 for org/apache/commons/lang3/ArrayUtils::lastIndexOf,Lang,10f,full,/kaggle/working/results_full20/pit_reports/Lang_10f/pit-reports/mutations.xml,1821,True,Lang_10f_full_1821
False,SURVIVED,2,ArrayUtils.java,org.apache.commons.lang3.ArrayUtils,lastIndexOf,([Ljava/lang/Object;Ljava/lang/Object;I)I,1690,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,,,,changed conditional boundary,Lang,10f,full,/kaggle/working/results_full20/pit_reports/Lang_10f/pit-reports/mutations.xml,1824,False,Lang_10f_full_1824
True,KILLED,1,StringUtils.java,org.apache.commons.lang3.StringUtils,containsOnly,(Ljava/lang/CharSequence;[C)Z,1658,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,,,org.apache.commons.lang3.StringUtilsEqualsIndexOfTest.testContainsOnly_CharArray(org.apache.commons.lang3.StringUtilsEqualsIndexOfTest),replaced boolean return with true for org/apache/commons/lang3/StringUtils::containsOnly,Lang,10f,full,/kaggle/working/results_full20/pit_reports/Lang_10f/pit-reports/mutations.xml,184,True,Lang_10f_full_184
True,KILLED,1,ArrayUtils.java,org.apache.commons.lang3.ArrayUtils,lastIndexOf,([SS)I,1986,org.pitest.mutationtest.engine.gregor.mutators.returns.PrimitiveReturnsMutator,,,org.apache.commons.lang3.ArrayUtilsTest.testLastIndexOfShort(org.apache.commons.lang3.ArrayUtilsTest),replaced int return with 0 for org/apache/commons/lang3/ArrayUtils::lastIndexOf,Lang,10f,full,/kaggle/working/results_full20/pit_reports/Lang_10f/pit-reports/mutations.xml,1843,True,Lang_10f_full_1843
True,KILLED,2,ArrayUtils.java,org.apache.commons.lang3.ArrayUtils,lastIndexOf,([SSI)I,2012,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,,,org.apache.commons.lang3.ArrayUtilsTest.testLastIndexOfShortWithStartIndex(org.apache.commons.lang3.ArrayUtilsTest),changed conditional boundary,Lang,10f,full,/kaggle/working/results_full20/pit_reports/Lang_10f/pit-reports/mutations.xml,1846,True,Lang_10f_full_1846
True,KILLED,1,ArrayUtils.java,org.apache.commons.lang3.ArrayUtils,lastIndexOf,([SSI)I,2005,org.pitest.mutationtest.engine.gregor.mutators.returns.PrimitiveReturnsMutator,,,org.apache.commons.lang3.ArrayUtilsTest.testLastIndexOfShort(org.apache.commons.lang3.ArrayUtilsTest),replaced int return with 0 for org/apache/commons/lang3/ArrayUtils::lastIndexOf,Lang,10f,full,/kaggle/working/results_full20/pit_reports/Lang_10f/pit-reports/mutations.xml,1853,True,Lang_10f_full_1853
True,KILLED,1,ArrayUtils.java,org.apache.commons.lang3.ArrayUtils,lastIndexOf,([ZZI)I,2652,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,,,org.apache.commons.lang3.ArrayUtilsTest.testLastIndexOfBoolean(org.apache.commons.lang3.ArrayUtilsTest),negated conditional,Lang,10f,full,/kaggle/working/results_full20/pit_reports/Lang_10f/pit-reports/mutations.xml,1864,True,Lang_10f_full_1864
True,KILLED,1,ArrayUtils.java,org.apache.commons.lang3.ArrayUtils,nullToEmpty,([Ljava/lang/Character;)[Ljava/lang/Character;,730,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,,,org.apache.commons.lang3.ArrayUtilsTest.testNullToEmptyCharObject(org.apache.commons.lang3.ArrayUtilsTest),negated conditional,Lang,10f,full,/kaggle/working/results_full20/pit_reports/Lang_10f/pit-reports/mutations.xml,1904,True,Lang_10f_full_1904
True,KILLED,1,ArrayUtils.java,org.apache.commons.lang3.ArrayUtils,nullToEmpty,([Ljava/lang/Double;)[Ljava/lang/Double;,771,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,,,org.apache.commons.lang3.ArrayUtilsTest.testNullToEmptyDoubleObject(org.apache.commons.lang3.ArrayUtilsTest),replaced return value with null for org/apache/commons/lang3/ArrayUtils::nullToEmpty,Lang,10f,full,/kaggle/working/results_full20/pit_reports/Lang_10f/pit-reports/mutations.xml,1909,True,Lang_10f_full_1909
True,KILLED,1,ArrayUtils.java,org.apache.commons.lang3.ArrayUtils,nullToEmpty,([Ljava/lang/Integer;)[Ljava/lang/Integer;,690,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,,,org.apache.commons.lang3.ArrayUtilsTest.testNullToEmptyIntObject(org.apache.commons.lang3.ArrayUtilsTest),negated conditional,Lang,10f,full,/kaggle/working/results_full20/pit_reports/Lang_10f/pit-reports/mutations.xml,1916,True,Lang_10f_full_1916
True,KILLED,1,ArrayUtils.java,org.apache.commons.lang3.ArrayUtils,nullToEmpty,([Ljava/lang/String;)[Ljava/lang/String;,491,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,,,org.apache.commons.lang3.ArrayUtilsTest.testNullToEmptyString(org.apache.commons.lang3.ArrayUtilsTest),replaced return value with null for org/apache/commons/lang3/ArrayUtils::nullToEmpty,Lang,10f,full,/kaggle/working/results_full20/pit_reports/Lang_10f/pit-reports/mutations.xml,1933,True,Lang_10f_full_1933
True,KILLED,1,ArrayUtils.java,org.apache.commons.lang3.ArrayUtils,nullToEmpty,([Z)[Z,651,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,,,org.apache.commons.lang3.ArrayUtilsTest.testNullToEmptyBoolean(org.apache.commons.lang3.ArrayUtilsTest),replaced return value with null for org/apache/commons/lang3/ArrayUtils::nullToEmpty,Lang,10f,full,/kaggle/working/results_full20/pit_reports/Lang_10f/pit-reports/mutations.xml,1941,True,Lang_10f_full_1941
