mutant_id,project,version,class_name,method_name,line_number,mutation_operator,original_code,mutated_code,surrounding_context,random_seed
JacksonCore_8f_mutant_61,JacksonCore,8f,com.fasterxml.jackson.core.util.TextBuffer,contentsAsDecimal,376,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if ((_inputStart >= 0) && (_inputBuffer != null)) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  373:             return NumberInput.parseBigDecimal(_resultArray);
  374:         }
  375:         // Or a shared buffer?
>>376:         if ((_inputStart >= 0) && (_inputBuffer != null)) {
  377:             return NumberInput.parseBigDecimal(_inputBuffer, _inputStart, _inputLen);
  378:         }
  379:         // Or if not, just a single buffer (the usual case)",123
Codec_1f_mutant_140,Codec,1f,org.apache.commons.codec.language.SoundexUtils,clean,55,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,"return new String(chars, 0, count).toUpperCase(java.util.Locale.ENGLISH);",PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,"  52:         if (count == len) {
  53:             return str.toUpperCase(java.util.Locale.ENGLISH);
  54:         }
>>55:         return new String(chars, 0, count).toUpperCase(java.util.Locale.ENGLISH);
  56:     }
  57: 
  58:     /**",123
JacksonCore_3f_mutant_1169,JacksonCore,3f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,getTokenLocation,608,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,"return new JsonLocation(_ioContext.getSourceReference(),",PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,"  605:     @Override
  606:     public JsonLocation getTokenLocation()
  607:     {
>>608:         return new JsonLocation(_ioContext.getSourceReference(),
  609:                 getTokenCharacterOffset(), -1L, // bytes, chars
  610:                 getTokenLineNr(),
  611:                 getTokenColumnNr());",123
JacksonCore_3f_mutant_604,JacksonCore,3f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_parseName,1509,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,i = input[_inputPtr++] & 0xFF;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  1506:                     i = input[_inputPtr++] & 0xFF;
  1507:                     if (codes[i] == 0) {
  1508:                         q = (q << 8) | i;
>>1509:                         i = input[_inputPtr++] & 0xFF;
  1510:                         if (codes[i] == 0) {
  1511:                             _quad1 = q;
  1512:                             return parseMediumName(i, codes);",123
JacksonCore_2f_mutant_109,JacksonCore,2f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_decodeEscaped,2804,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,if (_inputPtr >= _inputEnd) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,"  2801:     @Override
  2802:     protected char _decodeEscaped() throws IOException
  2803:     {
>>2804:         if (_inputPtr >= _inputEnd) {
  2805:             if (!loadMore()) {
  2806:                 _reportInvalidEOF("" in character escape sequence"");
  2807:             }",123
JacksonCore_9f_mutant_371,JacksonCore,9f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_handleOddName,2058,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (name == null) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  2055:             quads[qlen++] = currQuad;
  2056:         }
  2057:         String name = _symbols.findName(quads, qlen);
>>2058:         if (name == null) {
  2059:             name = addName(quads, qlen, currQuadBytes);
  2060:         }
  2061:         return name;",123
JacksonCore_9f_mutant_1802,JacksonCore,9f,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,_decodeEscaped,2060,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,"_reportInvalidEOF("" in character escape sequence"");",PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,"  2057:         for (int i = 0; i < 4; ++i) {
  2058:             if (_inputPtr >= _inputEnd) {
  2059:                 if (!loadMore()) {
>>2060:                     _reportInvalidEOF("" in character escape sequence"");
  2061:                 }
  2062:             }
  2063:             int ch = (int) _inputBuffer[_inputPtr++];",123
JacksonCore_10f_mutant_43,JacksonCore,10f,com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer,_findOffsetForAdd,904,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,offset2 = _tertiaryStart + ((offset >> (_tertiaryShift + 2)) << _tertiaryShift);,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  901:         }
  902:         // if not, tertiary?
  903: 
>>904:         offset2 = _tertiaryStart + ((offset >> (_tertiaryShift + 2)) << _tertiaryShift);
  905:         final int bucketSize = (1 << _tertiaryShift);
  906:         for (int end = offset2 + bucketSize; offset2 < end; offset2 += 4) {
  907:             if (hashArea[offset2+3] == 0) {",123
JacksonCore_2f_mutant_425,JacksonCore,2f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_loadToHaveAtLeast,223,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,return true;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,"  220:             }
  221:             _inputEnd += count;
  222:         }
>>223:         return true;
  224:     }
  225: 
  226:     @Override",123
JacksonCore_9f_mutant_1175,JacksonCore,9f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_verifyNoLeadingZeroes,1509,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,while (_inputPtr < _inputEnd || loadMore()) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  1506:         // if so, just need to skip either all zeroes (if followed by number); or all but one (if non-number)
  1507:         ++_inputPtr; // Leading zero to be skipped
  1508:         if (ch == INT_0) {
>>1509:             while (_inputPtr < _inputEnd || loadMore()) {
  1510:                 ch = _inputBuffer[_inputPtr] & 0xFF;
  1511:                 if (ch < INT_0 || ch > INT_9) { // followed by non-number; retain one zero
  1512:                     return INT_0;",123
Csv_5f_mutant_63,Csv,5f,org.apache.commons.csv.CSVPrinter,printAndQuote,217,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (c == LF || c == CR || c == quoteChar || c == delimChar) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  214:                 } else {
  215:                     while (pos < end) {
  216:                         c = value.charAt(pos);
>>217:                         if (c == LF || c == CR || c == quoteChar || c == delimChar) {
  218:                             quote = true;
  219:                             break;
  220:                         }",123
JacksonCore_9f_mutant_1972,JacksonCore,9f,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,_matchNull,2109,org.pitest.mutationtest.engine.gregor.mutators.IncrementsMutator,if (b[ptr] == 'u' && b[++ptr] == 'l' && b[++ptr] == 'l') {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.IncrementsMutator,"  2106:         int ptr = _inputPtr;
  2107:         if ((ptr + 3) < _inputEnd) {
  2108:             final char[] b = _inputBuffer;
>>2109:             if (b[ptr] == 'u' && b[++ptr] == 'l' && b[++ptr] == 'l') {
  2110:                 char c = b[++ptr];
  2111:                 if (c < '0' || c == ']' || c == '}') { // expected/allowed chars
  2112:                     _inputPtr = ptr;",123
JacksonCore_2f_mutant_249,JacksonCore,2f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_finishString2,2219,org.pitest.mutationtest.engine.gregor.mutators.IncrementsMutator,outBuf[outPtr++] = (char) c;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.IncrementsMutator,"  2216:                 outPtr = 0;
  2217:             }
  2218:             // Ok, let's add char to output:
>>2219:             outBuf[outPtr++] = (char) c;
  2220:         }
  2221:         _textBuffer.setCurrentLength(outPtr);
  2222:     }",123
Codec_7f_mutant_161,Codec,7f,org.apache.commons.codec.binary.Base64,encode,491,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (encodeTable == STANDARD_ENCODE_TABLE) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  488:                     buffer[pos++] = encodeTable[(x >> 4) & MASK_6BITS];
  489:                     buffer[pos++] = encodeTable[(x << 2) & MASK_6BITS];
  490:                     // URL-SAFE skips the padding to further reduce size.
>>491:                     if (encodeTable == STANDARD_ENCODE_TABLE) {
  492:                         buffer[pos++] = PAD;
  493:                     }
  494:                     break;",123
JacksonCore_2f_mutant_939,JacksonCore,2f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_skipUtf8_4,3047,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,if ((d & 0xC0) != 0x080) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  3044:             loadMoreGuaranteed();
  3045:         }
  3046:         d = (int) _inputBuffer[_inputPtr++];
>>3047:         if ((d & 0xC0) != 0x080) {
  3048:             _reportInvalidOther(d & 0xFF, _inputPtr);
  3049:         }
  3050:     }",123
Csv_10f_mutant_44,Csv,10f,org.apache.commons.csv.CSVPrinter,printAndQuote,238,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,if (c <= SP) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,"  235:                         // if (c == ' ' || c == '\f' || c == '\t') {
  236:                         // Some other chars at the end caused the parser to fail, so for now
  237:                         // encapsulate if we end in anything less than ' '
>>238:                         if (c <= SP) {
  239:                             quote = true;
  240:                         }
  241:                     }",123
JacksonCore_4f_mutant_63,JacksonCore,4f,com.fasterxml.jackson.core.util.TextBuffer,contentsAsDecimal,380,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if ((_segmentSize == 0) && (_currentSegment != null)) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  377:             return NumberInput.parseBigDecimal(_inputBuffer, _inputStart, _inputLen);
  378:         }
  379:         // Or if not, just a single buffer (the usual case)
>>380:         if ((_segmentSize == 0) && (_currentSegment != null)) {
  381:             return NumberInput.parseBigDecimal(_currentSegment, 0, _currentSize);
  382:         }
  383:         // If not, let's just get it aggregated...",123
JacksonCore_9f_mutant_1700,JacksonCore,9f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,parseMediumName2,1791,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,"return parseLongName(i, q2, q3);",PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,"  1788:             }
  1789:             return parseName(_quad1, q2, q3, i, 4);
  1790:         }
>>1791:         return parseLongName(i, q2, q3);
  1792:     }
  1793: 
  1794:     protected final String parseLongName(int q, final int q2, int q3) throws IOException",123
Codec_9f_mutant_203,Codec,9f,org.apache.commons.codec.binary.Base64,getEncodeLength,985,org.pitest.mutationtest.engine.gregor.mutators.returns.PrimitiveReturnsMutator,return len;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.returns.PrimitiveReturnsMutator,"  982:                 len += chunkSeparator.length;
  983:             }
  984:         }
>>985:         return len;
  986:     }
  987: 
  988:     // Implementation of integer encoding used for crypto",123
JacksonCore_9f_mutant_53,JacksonCore,9f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_decodeBase64,3566,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (!b64variant.usesPaddingChar(ch)) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  3563:                         loadMoreGuaranteed();
  3564:                     }
  3565:                     ch = _inputBuffer[_inputPtr++] & 0xFF;
>>3566:                     if (!b64variant.usesPaddingChar(ch)) {
  3567:                         throw reportInvalidBase64Char(b64variant, ch, 3, ""expected padding character '""+b64variant.getPaddingChar()+""'"");
  3568:                     }
  3569:                     // Got 12 bits, only need 8, need to shift",123
Codec_3f_mutant_350,Codec,3f,org.apache.commons.codec.language.DoubleMetaphone,handleH,512,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"if ((index == 0 || isVowel(charAt(value, index - 1))) &&",PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  509:                         DoubleMetaphoneResult result,
  510:                         int index) {
  511:         //-- only keep if first & before vowel or between 2 vowels --//
>>512:         if ((index == 0 || isVowel(charAt(value, index - 1))) &&
  513:             isVowel(charAt(value, index + 1))) {
  514:             result.append('H');
  515:             index += 2;",123
JacksonCore_2f_mutant_230,JacksonCore,2f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_finishString,2124,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,int c = (int) inputBuffer[ptr] & 0xFF;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  2121:         final int max = Math.min(_inputEnd, (ptr + outBuf.length));
  2122:         final byte[] inputBuffer = _inputBuffer;
  2123:         while (ptr < max) {
>>2124:             int c = (int) inputBuffer[ptr] & 0xFF;
  2125:             if (codes[c] != 0) {
  2126:                 if (c == INT_QUOTE) {
  2127:                     _inputPtr = ptr+1;",123
JacksonCore_8f_mutant_145,JacksonCore,8f,com.fasterxml.jackson.core.util.TextBuffer,hasTextAsCharacters,295,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,return true;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,"  292:         if (_inputStart >= 0 || _resultArray != null)  return true;
  293:         // not if we have String as value
  294:         if (_resultString != null) return false;
>>295:         return true;
  296:     }
  297: 
  298:     public char[] getTextBuffer()",123
JacksonCore_2f_mutant_1707,JacksonCore,2f,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,_matchToken,1883,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (!loadMore()) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  1880: 
  1881:         // but let's also ensure we either get EOF, or non-alphanum char...
  1882:         if (_inputPtr >= _inputEnd) {
>>1883:             if (!loadMore()) {
  1884:                 return;
  1885:             }
  1886:         }",123
JacksonCore_2f_mutant_480,JacksonCore,2f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_parseAposName,1909,org.pitest.mutationtest.engine.gregor.mutators.IncrementsMutator,++currQuadBytes;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.IncrementsMutator,"  1906:             }
  1907:             // Ok, we have one more byte to add at any rate:
  1908:             if (currQuadBytes < 4) {
>>1909:                 ++currQuadBytes;
  1910:                 currQuad = (currQuad << 8) | ch;
  1911:             } else {
  1912:                 if (qlen >= quads.length) {",123
