mutant_id,project,version,class_name,method_name,line_number,mutation_operator,original_code,mutated_code,surrounding_context,random_seed
JacksonCore_3f_mutant_467,JacksonCore,3f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_parseAposName,1890,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,if (qlen >= quads.length) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,"  1887:                 if (ch > 127) {
  1888:                     // Ok, we'll need room for first byte right away
  1889:                     if (currQuadBytes >= 4) {
>>1890:                         if (qlen >= quads.length) {
  1891:                             _quadBuffer = quads = growArrayBy(quads, quads.length);
  1892:                         }
  1893:                         quads[qlen++] = currQuad;",2026
JacksonCore_2f_mutant_1496,JacksonCore,2f,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,_decodeBase64,1942,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (bits < 0) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  1939:             }
  1940:             ch = _inputBuffer[_inputPtr++];
  1941:             bits = b64variant.decodeBase64Char(ch);
>>1942:             if (bits < 0) {
  1943:                 bits = _decodeBase64Escape(b64variant, ch, 1);
  1944:             }
  1945:             decodedData = (decodedData << 6) | bits;",2026
JacksonCore_9f_mutant_2204,JacksonCore,9f,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,_parseNumber2,1110,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,while (c <= INT_9 && c >= INT_0) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  1107:             }
  1108: 
  1109:             exp_loop:
>>1110:             while (c <= INT_9 && c >= INT_0) {
  1111:                 ++expLen;
  1112:                 if (outPtr >= outBuf.length) {
  1113:                     outBuf = _textBuffer.finishCurrentSegment();",2026
JacksonCore_3f_mutant_1119,JacksonCore,3f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,findName,1969,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,"return addName(_quadBuffer, 1, lastQuadBytes);",PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,"  1966:         }
  1967:         // If not, more work. We'll need add stuff to buffer
  1968:         _quadBuffer[0] = q1;
>>1969:         return addName(_quadBuffer, 1, lastQuadBytes);
  1970:     }
  1971: 
  1972:     private final Name findName(int q1, int q2, int lastQuadBytes)",2026
Codec_5f_mutant_83,Codec,5f,org.apache.commons.codec.binary.Base64,decode,587,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,resizeBuffer();,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,"  584:         // This approach makes the '=' padding characters completely optional.
  585:         if (eof && modulus != 0) {
  586:             if (buffer == null || buffer.length - pos < decodeSize) {
>>587:                 resizeBuffer();
  588:             }
  589: 
  590:             x = x << 6;",2026
JacksonCore_8f_mutant_35,JacksonCore,8f,com.fasterxml.jackson.core.util.TextBuffer,append,438,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,int max = curr.length - _currentSize;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  435: 
  436:         // Room in current segment?
  437:         char[] curr = _currentSegment;
>>438:         int max = curr.length - _currentSize;
  439: 
  440:         if (max >= len) {
  441:             System.arraycopy(c, start, curr, _currentSize, len);",2026
JacksonCore_2f_mutant_2077,JacksonCore,2f,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,_skipWSOrEnd,1701,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,_throwInvalidSpace(i);,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,"  1698:             }
  1699:             switch (codes[i]) {
  1700:             case -1:
>>1701:                 _throwInvalidSpace(i);
  1702:             case 0:
  1703:                 return i;
  1704:             case 1:",2026
Codec_8f_mutant_150,Codec,8f,org.apache.commons.codec.binary.Base64,encode,438,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (eof) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  435:      *            Amount of bytes available from input for encoding.
  436:      */
  437:     void encode(byte[] in, int inPos, int inAvail) {
>>438:         if (eof) {
  439:             return;
  440:         }
  441:         // inAvail < 0 is how we're informed of EOF in the underlying data we're",2026
JacksonCore_2f_mutant_461,JacksonCore,2f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_nextTokenNotInObject,787,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,return (_currToken = _parseNumber(i));,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,"  784:         case '7':
  785:         case '8':
  786:         case '9':
>>787:             return (_currToken = _parseNumber(i));
  788:         }
  789:         return (_currToken = _handleUnexpectedValue(i));
  790:     }",2026
Csv_10f_mutant_86,Csv,10f,org.apache.commons.csv.CSVPrinter,printComment,327,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,println();,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,"  324:                 break;
  325:             }
  326:         }
>>327:         println();
  328:     }
  329: 
  330:     /**",2026
JacksonCore_2f_mutant_1955,JacksonCore,2f,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,_readBinary,445,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (_inputPtr >= _inputEnd) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  442: 
  443:             // then second base64 char; can't get padding yet, nor ws
  444: 
>>445:             if (_inputPtr >= _inputEnd) {
  446:                 loadMoreGuaranteed();
  447:             }
  448:             ch = _inputBuffer[_inputPtr++];",2026
JacksonCore_9f_mutant_2284,JacksonCore,9f,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,_readBinary,440,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,} while (ch <= INT_SPACE);,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  437:                     loadMoreGuaranteed();
  438:                 }
  439:                 ch = _inputBuffer[_inputPtr++];
>>440:             } while (ch <= INT_SPACE);
  441:             int bits = b64variant.decodeBase64Char(ch);
  442:             if (bits < 0) { // reached the end, fair and square?
  443:                 if (ch == '""') {",2026
JacksonCore_9f_mutant_1634,JacksonCore,9f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,parseLongName,1827,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,"return findName(_quadBuffer, qlen, q, 3);",PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,"  1824:             i = input[_inputPtr++] & 0xFF;
  1825:             if (codes[i] != 0) {
  1826:                 if (i == INT_QUOTE) {
>>1827:                     return findName(_quadBuffer, qlen, q, 3);
  1828:                 }
  1829:                 return parseEscapedName(_quadBuffer, qlen, q, i, 3);
  1830:             }",2026
Csv_10f_mutant_68,Csv,10f,org.apache.commons.csv.CSVPrinter,printAndQuote,238,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (c <= SP) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  235:                         // if (c == ' ' || c == '\f' || c == '\t') {
  236:                         // Some other chars at the end caused the parser to fail, so for now
  237:                         // encapsulate if we end in anything less than ' '
>>238:                         if (c <= SP) {
  239:                             quote = true;
  240:                         }
  241:                     }",2026
JacksonCore_9f_mutant_1259,JacksonCore,9f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,addName,2343,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,quads[qlen-1] = lastQuad;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  2340:         String baseName = new String(cbuf, 0, cix);
  2341:         // And finally, un-align if necessary
  2342:         if (lastQuadBytes < 4) {
>>2343:             quads[qlen-1] = lastQuad;
  2344:         }
  2345:         return _symbols.addName(baseName, quads, qlen);
  2346:     }",2026
Codec_2f_mutant_64,Codec,2f,org.apache.commons.codec.binary.Base64,decodeBase64,724,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (base64Data == null || base64Data.length == 0) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  721:      * @return Array containing decoded data.
  722:      */
  723:     public static byte[] decodeBase64(byte[] base64Data) {
>>724:         if (base64Data == null || base64Data.length == 0) {
  725:             return base64Data;
  726:         }
  727:         Base64 b64 = new Base64();",2026
JacksonCore_2f_mutant_911,JacksonCore,2f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_skipUtf8_2,2997,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,loadMoreGuaranteed();,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,"  2994:     private void _skipUtf8_2(int c) throws IOException
  2995:     {
  2996:         if (_inputPtr >= _inputEnd) {
>>2997:             loadMoreGuaranteed();
  2998:         }
  2999:         c = (int) _inputBuffer[_inputPtr++];
  3000:         if ((c & 0xC0) != 0x080) {",2026
JacksonCore_3f_mutant_39,JacksonCore,3f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_decodeBase64,3161,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"if (bits < 0) { // reached the end, fair and square?",PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  3158:                 ch = (int) _inputBuffer[_inputPtr++] & 0xFF;
  3159:             } while (ch <= INT_SPACE);
  3160:             int bits = b64variant.decodeBase64Char(ch);
>>3161:             if (bits < 0) { // reached the end, fair and square?
  3162:                 if (ch == INT_QUOTE) {
  3163:                     return builder.toByteArray();
  3164:                 }",2026
Codec_3f_mutant_524,Codec,3f,org.apache.commons.codec.language.DoubleMetaphone,handleW,741,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,"result.append('A', 'F');",PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,"  738:                                contains(value, index, 2, ""WH""))) {
  739:                 if (isVowel(charAt(value, index + 1))) {
  740:                     //-- Wasserman should match Vasserman --//
>>741:                     result.append('A', 'F');
  742:                 } else {
  743:                     //-- need Uomo to match Womo --//
  744:                     result.append('A');",2026
JacksonCore_9f_mutant_538,JacksonCore,9f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_parseAposName,2161,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (currQuadBytes > 0) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  2158:             ch = _inputBuffer[_inputPtr++] & 0xFF;
  2159:         }
  2160: 
>>2161:         if (currQuadBytes > 0) {
  2162:             if (qlen >= quads.length) {
  2163:                 _quadBuffer = quads = growArrayBy(quads, quads.length);
  2164:             }",2026
Codec_6f_mutant_27,Codec,6f,org.apache.commons.codec.binary.Base64InputStream,read,174,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (doEncode) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  171:                     if (c > 0 && b.length == len) {
  172:                         base64.setInitialBuffer(b, offset, len);
  173:                     }
>>174:                     if (doEncode) {
  175:                         base64.encode(buf, 0, c);
  176:                     } else {
  177:                         base64.decode(buf, 0, c);",2026
JacksonCore_3f_mutant_632,JacksonCore,3f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_parseNumber,1222,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,if (c < INT_0 || c > INT_9) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,"  1219:             }
  1220:             c = (int) _inputBuffer[_inputPtr++] & 0xFF;
  1221:             // Note: must be followed by a digit
>>1222:             if (c < INT_0 || c > INT_9) {
  1223:                 return _handleInvalidNumberStart(c, true);
  1224:             }
  1225:         }",2026
JacksonCore_2f_mutant_998,JacksonCore,2f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_verifyNoLeadingZeroes,1303,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,int ch = _inputBuffer[_inputPtr] & 0xFF;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  1300:         if (_inputPtr >= _inputEnd && !loadMore()) {
  1301:             return INT_0;
  1302:         }
>>1303:         int ch = _inputBuffer[_inputPtr] & 0xFF;
  1304:         // if not followed by a number (probably '.'); return zero as is, to be included
  1305:         if (ch < INT_0 || ch > INT_9) {
  1306:             return INT_0;",2026
JacksonCore_4f_mutant_3,JacksonCore,4f,com.fasterxml.jackson.core.util.TextBuffer,append,424,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,curr[_currentSize++] = c;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  421:             expand(1);
  422:             curr = _currentSegment;
  423:         }
>>424:         curr[_currentSize++] = c;
  425:     }
  426: 
  427:     public void append(char[] c, int start, int len)",2026
JacksonCore_3f_mutant_968,JacksonCore,3f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_skipWS,2532,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,_skipComment();,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,"  2529:                 _skipCR();
  2530:                 break;
  2531:             case '/':
>>2532:                 _skipComment();
  2533:                 break;
  2534:             case '#':
  2535:                 if (!_skipYAMLComment()) {",2026
Codec_4f_mutant_238,Codec,4f,org.apache.commons.codec.binary.Base64,toIntegerBytes,1022,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,bitlen = ((bitlen + 7) >> 3) << 3;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  1019:     static byte[] toIntegerBytes(BigInteger bigInt) {
  1020:         int bitlen = bigInt.bitLength();
  1021:         // round bitlen
>>1022:         bitlen = ((bitlen + 7) >> 3) << 3;
  1023:         byte[] bigBytes = bigInt.toByteArray();
  1024: 
  1025:         if (((bigInt.bitLength() % 8) != 0) && (((bigInt.bitLength() / 8) + 1) == (bitlen / 8))) {",2026
