mutant_id,project,version,class_name,method_name,line_number,mutation_operator,original_code,mutated_code,surrounding_context,usefulness_score,short_reason,api_status,checkpoint_status,timestamp,model,prompt_tokens,completion_tokens,total_tokens,estimated_cost_usd,latency_seconds,rank
MUT_0254,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (b > a) {,"// PIT Mutated: negated conditional
if (b > a) {","     * @return the largest of the values.
     */
    public static byte max(byte a, final byte b, final byte c) {
        if (b > a) {
            a = b;
        }
        if (c > a) {
",4,Negating conditionals can expose logical flaws.,success,done,2026-06-27T22:21:31,gpt-4o-mini,2038,398,2436,0.0,8.409,51
MUT_0255,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (c > a) {,"// PIT Mutated: negated conditional
if (c > a) {","        if (b > a) {
            a = b;
        }
        if (c > a) {
            a = c;
        }
        return a;
",4,Negating conditionals can expose logical flaws.,success,done,2026-06-27T22:21:31,gpt-4o-mini,2038,398,2436,0.0,8.409,52
MUT_0261,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (b > a) {,"// PIT Mutated: negated conditional
if (b > a) {","     * @return the largest of the values.
     */
    public static int max(int a, final int b, final int c) {
        if (b > a) {
            a = b;
        }
        if (c > a) {
",4,"Negates condition, could expose logical flaws.",success,done,2026-06-27T22:21:40,gpt-4o-mini,1890,412,2302,0.0,8.437,53
MUT_0262,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (c > a) {,"// PIT Mutated: negated conditional
if (c > a) {","        if (b > a) {
            a = b;
        }
        if (c > a) {
            a = c;
        }
        return a;
",4,"Negates condition, could expose logical flaws.",success,done,2026-06-27T22:21:40,gpt-4o-mini,1890,412,2302,0.0,8.437,54
MUT_0273,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,max,,PrimitiveReturnsMutator,return a;,"// PIT Mutated: replaced short return with 0 for org/apache/commons/lang3/math/NumberUtils::max
return a;","        if (c > a) {
            a = c;
        }
        return a;
    }

    /**
",4,Changing return value could expose issues in handling.,success,done,2026-06-27T22:21:48,gpt-4o-mini,2027,425,2452,0.0,14.241,55
MUT_0279,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,max,,PrimitiveReturnsMutator,return max;,"// PIT Mutated: replaced byte return with 0 for org/apache/commons/lang3/math/NumberUtils::max
return max;","                max = array[i];
            }
        }
        return max;
    }

    /**
",4,Changing return value could expose handling issues.,success,done,2026-06-27T22:21:48,gpt-4o-mini,2027,425,2452,0.0,14.241,56
MUT_0286,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,max,,PrimitiveReturnsMutator,return Double.NaN;,"// PIT Mutated: replaced double return with 0.0d for org/apache/commons/lang3/math/NumberUtils::max
return Double.NaN;","        double max = array[0];
        for (int j = 1; j < array.length; j++) {
            if (Double.isNaN(array[j])) {
                return Double.NaN;
            }
            if (array[j] > max) {
                max = array[j];
",4,"Changes return value type, could affect logic.",success,done,2026-06-27T22:22:02,gpt-4o-mini,2073,409,2482,0.0,8.91,57
MUT_0287,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,max,,PrimitiveReturnsMutator,return max;,"// PIT Mutated: replaced double return with 0.0d for org/apache/commons/lang3/math/NumberUtils::max
return max;","                max = array[j];
            }
        }
        return max;
    }

    /**
",4,"Alters return value, may reveal test suite gaps.",success,done,2026-06-27T22:22:02,gpt-4o-mini,2073,409,2482,0.0,8.91,58
MUT_0294,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,max,,PrimitiveReturnsMutator,return Float.NaN;,"// PIT Mutated: replaced float return with 0.0f for org/apache/commons/lang3/math/NumberUtils::max
return Float.NaN;","        float max = array[0];
        for (int j = 1; j < array.length; j++) {
            if (Float.isNaN(array[j])) {
                return Float.NaN;
            }
            if (array[j] > max) {
                max = array[j];
",4,"Changes return value, could reveal issues in handling special cases.",success,done,2026-06-27T22:22:11,gpt-4o-mini,2111,430,2541,0.0,9.917,59
MUT_0295,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,max,,PrimitiveReturnsMutator,return max;,"// PIT Mutated: replaced float return with 0.0f for org/apache/commons/lang3/math/NumberUtils::max
return max;","                max = array[j];
            }
        }
        return max;
    }
    // must handle Long, Float, Integer, Float, Short,
    // BigDecimal, BigInteger and Byte
",4,"Changes return value, could reveal issues in handling special cases.",success,done,2026-06-27T22:22:11,gpt-4o-mini,2111,430,2541,0.0,9.917,60
MUT_0325,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,min,,PrimitiveReturnsMutator,return a;,"// PIT Mutated: replaced int return with 0 for org/apache/commons/lang3/math/NumberUtils::min
return a;","        if (c < a) {
            a = c;
        }
        return a;
    }

    /**
",4,Changing return value can expose test suite weaknesses.,success,done,2026-06-27T22:22:40,gpt-4o-mini,1890,420,2310,0.0,8.174,61
MUT_0330,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,min,,PrimitiveReturnsMutator,return a;,"// PIT Mutated: replaced long return with 0 for org/apache/commons/lang3/math/NumberUtils::min
return a;","        if (c < a) {
            a = c;
        }
        return a;
    }

    /**
",4,Changing return value can expose test suite weaknesses.,success,done,2026-06-27T22:22:40,gpt-4o-mini,1890,420,2310,0.0,8.174,62
MUT_0335,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,min,,PrimitiveReturnsMutator,return a;,"// PIT Mutated: replaced short return with 0 for org/apache/commons/lang3/math/NumberUtils::min
return a;","        if (c < a) {
            a = c;
        }
        return a;
    }

    /**
",4,"Alters return value, potentially revealing issues in output handling.",success,done,2026-06-27T22:22:49,gpt-4o-mini,2013,428,2441,0.0,8.318,63
MUT_0356,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,min,,PrimitiveReturnsMutator,return Float.NaN;,"// PIT Mutated: replaced float return with 0.0f for org/apache/commons/lang3/math/NumberUtils::min
return Float.NaN;","        float min = array[0];
        for (int i = 1; i < array.length; i++) {
            if (Float.isNaN(array[i])) {
                return Float.NaN;
            }
            if (array[i] < min) {
                min = array[i];
",4,"Alters return value, could affect method behavior.",success,done,2026-06-27T22:23:05,gpt-4o-mini,2086,409,2495,0.0,9.47,64
MUT_0357,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,min,,PrimitiveReturnsMutator,return min;,"// PIT Mutated: replaced float return with 0.0f for org/apache/commons/lang3/math/NumberUtils::min
return min;","                min = array[i];
            }
        }
        return min;
    }

    /**
",4,"Changes return value, may reveal test suite gaps.",success,done,2026-06-27T22:23:05,gpt-4o-mini,2086,409,2495,0.0,9.47,65
MUT_0364,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,ConditionalsBoundaryMutator,for (int i = 1; i < array.length; i++) {,"// PIT Mutated: changed conditional boundary
for (int i = 1; i < array.length; i++) {","        validateArray(array);
        // Finds and returns min
        long min = array[0];
        for (int i = 1; i < array.length; i++) {
            if (array[i] < min) {
                min = array[i];
            }
",4,Changing loop boundaries can reveal off-by-one errors.,success,done,2026-06-27T22:23:15,gpt-4o-mini,2061,428,2489,0.0,8.203,66
MUT_0365,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,ConditionalsBoundaryMutator,if (array[i] < min) {,"// PIT Mutated: changed conditional boundary
if (array[i] < min) {","        // Finds and returns min
        long min = array[0];
        for (int i = 1; i < array.length; i++) {
            if (array[i] < min) {
                min = array[i];
            }
        }
",4,Boundary changes in conditions can expose logical flaws.,success,done,2026-06-27T22:23:15,gpt-4o-mini,2061,428,2489,0.0,8.203,67
MUT_0370,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,ConditionalsBoundaryMutator,for (int i = 1; i < array.length; i++) {,"// PIT Mutated: changed conditional boundary
for (int i = 1; i < array.length; i++) {","        validateArray(array);
        // Finds and returns min
        short min = array[0];
        for (int i = 1; i < array.length; i++) {
            if (array[i] < min) {
                min = array[i];
            }
",4,Changing loop boundaries can reveal off-by-one errors.,success,done,2026-06-27T22:23:15,gpt-4o-mini,2061,428,2489,0.0,8.203,68
MUT_0395,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (value == null) {,"// PIT Mutated: negated conditional
if (value == null) {","     * @since 3.8
     */
    public static BigDecimal toScaledBigDecimal(final Double value, final int scale, final RoundingMode roundingMode) {
        if (value == null) {
            return BigDecimal.ZERO;
        }
        return toScaledBigDecimal(BigDecimal.valueOf(value), scale, roundingMode);
",4,Negating conditionals can reveal test suite weaknesses.,success,done,2026-06-27T22:23:43,gpt-4o-mini,2212,412,2624,0.0,7.93,69
MUT_0399,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (value == null) {,"// PIT Mutated: negated conditional
if (value == null) {","     * @since 3.8
     */
    public static BigDecimal toScaledBigDecimal(final Float value, final int scale, final RoundingMode roundingMode) {
        if (value == null) {
            return BigDecimal.ZERO;
        }
        return toScaledBigDecimal(BigDecimal.valueOf(value), scale, roundingMode);
",4,Negating conditionals can reveal test suite weaknesses.,success,done,2026-06-27T22:23:43,gpt-4o-mini,2212,412,2624,0.0,7.93,70
MUT_0403,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (value == null) {,"// PIT Mutated: negated conditional
if (value == null) {","     * @since 3.8
     */
    public static BigDecimal toScaledBigDecimal(final String value, final int scale, final RoundingMode roundingMode) {
        if (value == null) {
            return BigDecimal.ZERO;
        }
        return toScaledBigDecimal(createBigDecimal(value), scale, roundingMode);
",4,Negating conditionals can reveal test suite weaknesses.,success,done,2026-06-27T22:23:51,gpt-4o-mini,2318,428,2746,0.0,7.876,71
MUT_0407,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (value == null) {,"// PIT Mutated: negated conditional
if (value == null) {","     * @since 3.8
     */
    public static BigDecimal toScaledBigDecimal(final BigDecimal value, final int scale, final RoundingMode roundingMode) {
        if (value == null) {
            return BigDecimal.ZERO;
        }
        return value.setScale(scale, roundingMode == null ? RoundingMode.HALF_EVEN : roundingMode);
",4,Negating conditionals can reveal test suite weaknesses.,success,done,2026-06-27T22:23:51,gpt-4o-mini,2318,428,2746,0.0,7.876,72
MUT_0414,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,"Validate.isTrue(Array.getLength(array) != 0, ""Array cannot be empty."");","// PIT Mutated: negated conditional
Validate.isTrue(Array.getLength(array) != 0, """"Array cannot be empty."""");","     */
    private static void validateArray(final Object array) {
        Objects.requireNonNull(array, ""array"");
        Validate.isTrue(Array.getLength(array) != 0, ""Array cannot be empty."");
    }

    private static boolean withDecimalsParsing(final String str, final int beginIdx) {
",4,Negating conditionals can reveal test suite weaknesses.,success,done,2026-06-27T22:23:59,gpt-4o-mini,2186,404,2590,0.0,8.051,73
MUT_0415,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,isTrue,,VoidMethodCallMutator,"Validate.isTrue(Array.getLength(array) != 0, ""Array cannot be empty."");","// PIT Mutated: removed call to org/apache/commons/lang3/Validate::isTrue
Validate.isTrue(Array.getLength(array) != 0, """"Array cannot be empty."""");","     */
    private static void validateArray(final Object array) {
        Objects.requireNonNull(array, ""array"");
        Validate.isTrue(Array.getLength(array) != 0, ""Array cannot be empty."");
    }

    private static boolean withDecimalsParsing(final String str, final int beginIdx) {
",4,Removing method calls can expose missing assertions.,success,done,2026-06-27T22:23:59,gpt-4o-mini,2186,404,2590,0.0,8.051,74
