mutant_id,project,version,class_name,method_name,line_number,mutation_operator,original_code,mutated_code,surrounding_context,random_seed
Csv_7f_mutant_28,Csv,7f,org.apache.commons.csv.CSVParser,nextRecord,464,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (this.reusableToken.isReady) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  461:                 this.addRecordValue();
  462:                 break;
  463:             case EOF:
>>464:                 if (this.reusableToken.isReady) {
  465:                     this.addRecordValue();
  466:                 }
  467:                 break;",42
JacksonCore_3f_mutant_802,JacksonCore,3f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_skipCComment,2696,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,while ((_inputPtr < _inputEnd) || loadMore()) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  2693: 
  2694:         // Ok: need the matching '*/'
  2695:         main_loop:
>>2696:         while ((_inputPtr < _inputEnd) || loadMore()) {
  2697:             int i = (int) _inputBuffer[_inputPtr++] & 0xFF;
  2698:             int code = codes[i];
  2699:             if (code != 0) {",42
Csv_8f_mutant_103,Csv,8f,org.apache.commons.csv.CSVFormat,isQuoting,578,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,return quoteChar != null;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,"  575:      * @return {@code true} if a quoteChar is defined
  576:      */
  577:     public boolean isQuoting() {
>>578:         return quoteChar != null;
  579:     }
  580: 
  581:     /**",42
Codec_5f_mutant_59,Codec,5f,org.apache.commons.codec.binary.Base64,decode,594,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,buffer[pos++] = (byte) ((x >> 16) & MASK_8BITS);,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  591:             switch (modulus) {
  592:                 case 2 :
  593:                     x = x << 6;
>>594:                     buffer[pos++] = (byte) ((x >> 16) & MASK_8BITS);
  595:                     break;
  596:                 case 3 :
  597:                     buffer[pos++] = (byte) ((x >> 16) & MASK_8BITS);",42
JacksonCore_9f_mutant_530,JacksonCore,9f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_parseAposName,2111,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (qlen >= quads.length) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  2108:                 if (ch > 127) {
  2109:                     // Ok, we'll need room for first byte right away
  2110:                     if (currQuadBytes >= 4) {
>>2111:                         if (qlen >= quads.length) {
  2112:                             _quadBuffer = quads = growArrayBy(quads, quads.length);
  2113:                         }
  2114:                         quads[qlen++] = currQuad;",42
JacksonCore_9f_mutant_1741,JacksonCore,9f,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,_decodeBase64,2204,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,decodedData = (decodedData << 6) | bits;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  2201:             if (bits < 0) {
  2202:                 bits = _decodeBase64Escape(b64variant, ch, 1);
  2203:             }
>>2204:             decodedData = (decodedData << 6) | bits;
  2205: 
  2206:             // third base64 char; can be padding, but not ws
  2207:             if (_inputPtr >= _inputEnd) {",42
JacksonCore_9f_mutant_1890,JacksonCore,9f,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,_handleOddName,1366,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,if (ptr < inputLen) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,"  1363:         int hash = _hashSeed;
  1364:         final int inputLen = _inputEnd;
  1365: 
>>1366:         if (ptr < inputLen) {
  1367:             do {
  1368:                 int ch = _inputBuffer[ptr];
  1369:                 if (ch < maxCode) {",42
JacksonCore_2f_mutant_1153,JacksonCore,2f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,getTextCharacters,358,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,return _textBuffer.getTextBuffer();,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,"  355:                 // fall through
  356:             case VALUE_NUMBER_INT:
  357:             case VALUE_NUMBER_FLOAT:
>>358:                 return _textBuffer.getTextBuffer();
  359: 
  360:             default:
  361:                 return _currToken.asCharArray();",42
JacksonCore_9f_mutant_1303,JacksonCore,9f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,getBinaryValue,496,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,"_decodeBase64(getText(), builder, b64variant);",PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,"  493:             if (_binaryValue == null) {
  494:                 @SuppressWarnings(""resource"")
  495:                 ByteArrayBuilder builder = _getByteArrayBuilder();
>>496:                 _decodeBase64(getText(), builder, b64variant);
  497:                 _binaryValue = builder.toByteArray();
  498:             }
  499:         }",42
JacksonCore_2f_mutant_52,JacksonCore,2f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_decodeBase64,3214,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (bits < 0) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  3211:             }
  3212:             ch = _inputBuffer[_inputPtr++] & 0xFF;
  3213:             bits = b64variant.decodeBase64Char(ch);
>>3214:             if (bits < 0) {
  3215:                 if (bits != Base64Variant.BASE64_VALUE_PADDING) {
  3216:                     // as per [JACKSON-631], could also just be 'missing'  padding
  3217:                     if (ch == '""' && !b64variant.usesPadding()) {",42
JacksonCore_3f_mutant_520,JacksonCore,3f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_parseAposName,1932,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (_inputPtr >= _inputEnd) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  1929:                 currQuad = ch;
  1930:                 currQuadBytes = 1;
  1931:             }
>>1932:             if (_inputPtr >= _inputEnd) {
  1933:                 if (!loadMore()) {
  1934:                     _reportInvalidEOF("" in field name"");
  1935:                 }",42
JacksonCore_2f_mutant_1325,JacksonCore,2f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,parseEscapedName,1701,org.pitest.mutationtest.engine.gregor.mutators.IncrementsMutator,++currQuadBytes;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.IncrementsMutator,"  1698:                     }
  1699:                     if (ch < 0x800) { // 2-byte
  1700:                         currQuad = (currQuad << 8) | (0xc0 | (ch >> 6));
>>1701:                         ++currQuadBytes;
  1702:                         // Second byte gets output below:
  1703:                     } else { // 3 bytes; no need to worry about surrogates here
  1704:                         currQuad = (currQuad << 8) | (0xe0 | (ch >> 12));",42
JacksonCore_1f_mutant_76,JacksonCore,1f,com.fasterxml.jackson.core.io.NumberInput,parseAsLong,262,org.pitest.mutationtest.engine.gregor.mutators.returns.PrimitiveReturnsMutator,return defaultValue;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.returns.PrimitiveReturnsMutator,"  259:         try {
  260:             return Long.parseLong(input);
  261:         } catch (NumberFormatException e) { }
>>262:         return defaultValue;
  263:     }
  264: 
  265:     public static double parseAsDouble(String input, double defaultValue)",42
JacksonCore_2f_mutant_2111,JacksonCore,2f,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,_verifyNoLeadingZeroes,1117,org.pitest.mutationtest.engine.gregor.mutators.returns.PrimitiveReturnsMutator,return '0';,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.returns.PrimitiveReturnsMutator,"  1114:             while (_inputPtr < _inputEnd || loadMore()) {
  1115:                 ch = _inputBuffer[_inputPtr];
  1116:                 if (ch < '0' || ch > '9') { // followed by non-number; retain one zero
>>1117:                     return '0';
  1118:                 }
  1119:                 ++_inputPtr; // skip previous zero
  1120:                 if (ch != '0') { // followed by other number; return",42
JacksonCore_9f_mutant_2826,JacksonCore,9f,com.fasterxml.jackson.core.base.ParserMinimalBase,getValueAsInt,271,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (t == JsonToken.VALUE_NUMBER_FLOAT) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  268:         if (t == JsonToken.VALUE_NUMBER_INT) {
  269:             return getIntValue();
  270:         }
>>271:         if (t == JsonToken.VALUE_NUMBER_FLOAT) {
  272:             return getIntValue();
  273:         }
  274:         return getValueAsInt(0);",42
Csv_10f_mutant_97,Csv,10f,org.apache.commons.csv.CSVPrinter,printRecords,427,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,while (resultSet.next()) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  424:      */
  425:     public void printRecords(final ResultSet resultSet) throws SQLException, IOException {
  426:         final int columnCount = resultSet.getMetaData().getColumnCount();
>>427:         while (resultSet.next()) {
  428:             for (int i = 1; i <= columnCount; i++) {
  429:                 print(resultSet.getString(i));
  430:             }",42
Codec_1f_mutant_34,Codec,1f,org.apache.commons.codec.language.Metaphone,metaphone,178,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,if ((n == 0) &&,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,"  175:                         break ;
  176:                     }
  177:                     if (isNextChar(local, n, 'H')) { // detect CH
>>178:                         if ((n == 0) &&
  179:                         	(wdsz >= 3) &&
  180:                             isVowel(local,2) ) { // CH consonant -> K consonant
  181:                             code.append('K');",42
JacksonCore_2f_mutant_828,JacksonCore,2f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_skipColon,2630,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,i &= 0xFF;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  2627:             }
  2628:         } else {
  2629:             // need to skip potential leading space
>>2630:             i &= 0xFF;
  2631: 
  2632:             space_loop:
  2633:             while (true) {",42
JacksonCore_3f_mutant_624,JacksonCore,3f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_parseName,1522,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,"return parseName(q, i, 3);",PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,"  1519:                     if (i == INT_QUOTE) { // one byte/char case or broken
  1520:                         return findName(q, 3);
  1521:                     }
>>1522:                     return parseName(q, i, 3);
  1523:                 }
  1524:                 if (i == INT_QUOTE) { // one byte/char case or broken
  1525:                     return findName(q, 2);",42
JacksonCore_9f_mutant_1678,JacksonCore,9f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,parseMediumName2,1776,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,i = input[_inputPtr++] & 0xFF;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  1773:             return parseName(_quad1, q2, q3, i, 2);
  1774:         }
  1775:         q3 = (q3 << 8) | i;
>>1776:         i = input[_inputPtr++] & 0xFF;
  1777:         if (codes[i] != 0) {
  1778:             if (i == INT_QUOTE) { // 11 bytes
  1779:                 return findName(_quad1, q2, q3, 3);",42
JacksonCore_1f_mutant_163,JacksonCore,1f,com.fasterxml.jackson.core.io.NumberInput,parseInt,38,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,num = (num * 10) + (digitChars[offset] - '0');,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  35:             if (++offset < len) {
  36:                 num = (num * 10) + (digitChars[offset] - '0');
  37:                 if (++offset < len) {
>>38:                     num = (num * 10) + (digitChars[offset] - '0');
  39:                     if (++offset < len) {
  40:                         num = (num * 10) + (digitChars[offset] - '0');
  41:                         if (++offset < len) {",42
Codec_3f_mutant_8,Codec,3f,org.apache.commons.codec.language.DoubleMetaphone,cleanInput,922,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,return null;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,"  919:      */
  920:     private String cleanInput(String input) {
  921:         if (input == null) {
>>922:             return null;
  923:         }
  924:         input = input.trim();
  925:         if (input.length() == 0) {",42
Codec_3f_mutant_70,Codec,3f,org.apache.commons.codec.language.DoubleMetaphone,conditionM0,879,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"((index + 1) == value.length() - 1 || contains(value,",PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  876:             return true;
  877:         }
  878:         return contains(value, index - 1, 3, ""UMB"") &&
>>879:                 ((index + 1) == value.length() - 1 || contains(value,
  880:                         index + 2, 2, ""ER""));
  881:     }
  882: ",42
JacksonCore_1f_mutant_108,JacksonCore,1f,com.fasterxml.jackson.core.io.NumberInput,parseInt,101,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,num = (num * 10) + (c - '0');,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  98:                 if (c > '9' || c < '0') {
  99:                     return Integer.parseInt(str);
  100:                 }
>>101:                 num = (num * 10) + (c - '0');
  102:                 // Let's just loop if we have more than 3 digits:
  103:                 if (offset < length) {
  104:                     do {",42
Csv_10f_mutant_2,Csv,10f,org.apache.commons.csv.CSVPrinter,<init>,62,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,"Assertions.notNull(out, ""out"");",PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,"  59:      *         thrown if the parameters of the format are inconsistent or if either out or format are null.
  60:      */
  61:     public CSVPrinter(final Appendable out, final CSVFormat format) throws IOException {
>>62:         Assertions.notNull(out, ""out"");
  63:         Assertions.notNull(format, ""format"");
  64: 
  65:         this.out = out;",42
JacksonCore_10f_mutant_268,JacksonCore,10f,com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer,addName,812,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,_verifySharing();,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,"  809: 
  810:     public String addName(String name, int[] q, int qlen)
  811:     {
>>812:         _verifySharing();
  813:         if (_intern) {
  814:             name = InternCache.instance.intern(name);
  815:         }",42
